"","res_id","wave","east","hate_violence_means","hate_pol_message","hate_prevent_settlement","hate_polcondemn","hate_justified","MateComp.cont","JobComp.cont","LifeSatis.cont","pop_15_44_muni_gendergap_2015","age","singdivsep","age_group","gender","state","citizenship","marital","religion","eduyrs","occupation","income","household_size","self_econ","distance_ref","settle_ref","lrscale","afd","muslim_ind","afd_ind","contact_ind","refugee_ind","list","treatment_list","outcome_list","ref_integrating","ref_citizenship","ref_reduce","ref_moredone","ref_cultgiveup","ref_economy","ref_crime","ref_terror","ref_loc_services","ref_loc_economy","ref_loc_crime","ref_loc_culture","ref_loc_islam","ref_loc_schools","ref_loc_housing","ref_loc_wayoflife","women_role"
"6368","463487244",4,0,1,1,1,2,1,1,1,8,0.87956204379562,62,0,"60 and older","Male","Rheinland-Pfalz",1,"Married","Roman Catholic",12,"Employee in high position","3,500 to below 4,000 <80>","3","7","More than 50 kilometer","1 <96> 49",6,20,0.375,0.666666666666667,0.333333333333333,0.25,NA,NA,NA,2,2,2,3,3,2,2,2,2,3,2,3,2,2,1,2,3
"6369","451557947",4,0,2,1,1,2,1,2,3,8,1.16438356164384,52,0,"50-59","Female","Rheinland-Pfalz",1,"With partner, living together","Protestant",12,"Self-employed / freelancer","5,000 or more <80>","2","8","21-50 kilometers","1 <96> 49",4,15,0.875,1,0.666666666666667,0.75,NA,NA,NA,3,2,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3
"6371","491447140",4,0,1,1,1,1,1,1,3,4,1.14317673378076,60,0,"50-59","Female","Rheinland-Pfalz",1,"With partner, living together","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",16,"Self-employed / freelancer","2,500 to below 3,000 <80>","2","8","11-20 kilometers","50 <96> 249",4,0,0.25,0,0,0.125,NA,NA,NA,2,1,1,1,3,1,2,1,1,2,1,2,1,2,1,3,3
"6374","453568640",4,0,1,2,1,1,2,1,2,3,1.1044776119403,37,0,"30-39","Female","Rheinland-Pfalz",1,"Married","No, I don't feel close to any religion",16,"Parental leave","1,000 to below 1,500 <80>","3","4","11-20 kilometers","250 <96> 499",6,80,0.875,0.333333333333333,0,0.875,NA,NA,NA,4,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2
"6382","473098146",4,0,2,1,1,1,1,1,1,8,1.09768861753162,30,0,"18-29","Female","Rheinland-Pfalz",1,"Married","Roman Catholic",12,"Employee in low / medium position","3,500 to below 4,000 <80>","2","7","Less than 3 kilometer","50 <96> 249",2,0,0.875,0,0.666666666666667,0.5,NA,NA,NA,3,2,2,2,4,2,3,3,3,3,2,3,3,3,4,2,2
"6398","457310643",4,0,1,1,1,1,1,1,1,8,1.01842546063652,50,0,"40-49","Female","Rheinland-Pfalz",1,"Married","Protestant",27,"In schooling / vocational training, student","3,000 to below 3,500 <80>","2","7","3-5 kilometers","250 <96> 499",5,1,0,0,0.5,0,NA,NA,NA,2,1,2,2,2,2,2,2,3,2,2,2,2,3,4,2,1
"6399","473687445",4,0,1,1,1,1,1,1,2,9,1.01842546063652,50,0,"40-49","Male","Rheinland-Pfalz",1,"Married","Protestant",18,"Senior civil servant <96> highest level","2,000 to below 2,500 <80>","4","6","21-50 kilometers","50 <96> 249",4,0,0.375,0,0.333333333333333,0.125,NA,NA,NA,2,2,2,2,3,2,2,1,3,2,2,2,2,3,2,3,2
"6404","404212940",4,0,1,1,1,2,1,1,2,8,1.15789473684211,46,0,"40-49","Male","Rheinland-Pfalz",1,"Married","Roman Catholic",14,"Homemaker","4,000 to below 4,500 <80>","4","6","21-50 kilometers","There are no refugees in my town",5,0,0.75,0,0,0.375,NA,NA,NA,2,3,2,1,2,2,3,3,2,2,2,2,2,1,1,2,2
"6407","443507847",4,0,1,1,1,1,1,2,2,8,1.13333333333333,61,0,"60 and older","Male","Rheinland-Pfalz",1,"Married","Protestant Free Church",15,"Senior civil servant <96> highest level","3,000 to below 3,500 <80>","2","7","Don't know","There are no refugees in my town",3,0,0.625,0,0.333333333333333,0.25,NA,NA,NA,2,3,2,1,3,2,2,2,2,2,2,3,2,3,2,2,2
"6414","413894547",4,0,1,1,1,2,1,1,1,7,1.06034482758621,60,1,"50-59","Male","Rheinland-Pfalz",1,"Divorced / separated","No, I don't feel close to any religion",15,"Unemployed / seeking work","500 to below 1,000 <80>","1","3","11-20 kilometers","1 <96> 49",0,0,0.25,0,0,0.125,NA,NA,NA,4,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2
"6417","451161940",4,0,1,1,1,1,1,2,1,10,1.11157894736842,52,0,"50-59","Female","Rheinland-Pfalz",0,"Married","Roman Catholic",10,"Employee in low / medium position","3,000 to below 3,500 <80>","2","6","11-20 kilometers","1 <96> 49",3,2,0.25,0,0,0.75,NA,NA,NA,3,3,3,2,3,3,2,3,3,3,2,2,2,3,3,1,4
"6419","431820247",4,0,1,1,1,1,1,1,3,7,1.01388888888889,52,0,"50-59","Female","Rheinland-Pfalz",1,"With partner, not living together","No, I don't feel close to any religion",13,"Civil servant","2,000 to below 2,500 <80>","4","5","21-50 kilometers","1000 and more",5,10,0.625,0.666666666666667,0.666666666666667,0.75,NA,NA,NA,2,2,4,4,3,4,3,4,4,4,3,3,1,4,4,3,3
"6426","453714441",4,0,2,2,2,2,2,2,3,7,1.21428571428571,37,1,"30-39","Male","Rheinland-Pfalz",1,"Single, without partner","Roman Catholic",12,"Employee in low / medium position","No answer","1","4","3-5 kilometers","1 <96> 49",7,20,0.875,1,0.333333333333333,1,NA,NA,NA,3,4,4,4,3,3,3,3,3,3,3,2,3,3,2,3,3
"6434","423132141",4,0,2,1,1,1,1,1,1,8,1.12120970315991,24,0,"18-29","Female","Rheinland-Pfalz",1,"With partner, living together","Protestant",16,"In schooling / vocational training, student","500 to below 1,000 <80>","2","4","Don't know","250 <96> 499",4,0,0.125,0.333333333333333,0,0.125,NA,NA,NA,2,1,1,2,2,2,3,2,3,2,3,1,3,4,3,2,2
"6436","447207742",4,0,1,1,1,1,1,1,1,10,1.12120970315991,26,0,"18-29","Female","Rheinland-Pfalz",1,"With partner, living together","Protestant",18,"In schooling / vocational training, student","1,500 to below 2,000 <80>","2","7","6-10 kilometers","250 <96> 499",4,4,0.125,0.333333333333333,0.166666666666667,0.375,NA,NA,NA,3,4,2,1,2,2,3,2,3,2,2,2,1,4,4,3,1
"6439","411676342",4,0,1,1,1,1,1,2,2,6,1.12120970315991,54,1,"50-59","Female","Rheinland-Pfalz",1,"Single, without partner","Roman Catholic",25,"Employee in low / medium position","1,500 to below 2,000 <80>","1","4","3-5 kilometers","500 <96> 999",5,0,0.5,0,0,0.25,NA,NA,NA,2,2,3,2,3,2,2,2,3,2,2,2,3,3,3,3,1
"6443","477585041",4,0,1,2,1,2,1,1,1,9,1.12120970315991,66,1,"60 and older","Male","Rheinland-Pfalz",1,"Divorced / separated","No, I don't feel close to any religion",15,"Retired","1,000 to below 1,500 <80>","1","6","3-5 kilometers","500 <96> 999",3,0,1,0,0.333333333333333,1,NA,NA,NA,4,3,4,4,3,3,4,4,4,3,3,3,3,3,3,2,2
"6446","491197440",4,0,1,1,1,2,1,1,2,7,1.12120970315991,23,0,"18-29","Female","Rheinland-Pfalz",1,"With partner, not living together","No, I don't feel close to any religion",16,"In schooling / vocational training, student","below 500 <80>","1","5","3-5 kilometers","1000 and more",3,0,0,0,0.333333333333333,0.5,NA,NA,NA,2,2,3,3,2,3,3,2,3,2,2,2,3,3,3,3,1
"6452","483261947",4,0,4,3,4,1,4,4,4,5,0.91219512195122,34,0,"30-39","Female","Rheinland-Pfalz",1,"Married","Roman Catholic",13,"Civil servant","4,000 to below 4,500 <80>","6","6","Less than 3 kilometer","50 <96> 249",10,91,1,1,0.833333333333333,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
"6457","434943640",4,0,1,1,1,1,1,1,1,8,1,36,0,"30-39","Male","Rheinland-Pfalz",1,"With partner, living together","No, I don't feel close to any religion",20,"Employee in low / medium position","3,000 to below 3,500 <80>","2","6","21-50 kilometers","There are no refugees in my town",2,0,0.125,0,0,0.125,NA,NA,NA,2,2,2,2,2,2,3,2,2,4,2,3,1,2,1,1,1
"6461","404809142",4,0,2,2,2,4,2,2,2,6,1.20453095086152,54,0,"50-59","Male","Rheinland-Pfalz",1,"Married","Roman Catholic",18,"Retired","2,500 to below 3,000 <80>","4","4","3-5 kilometers","250 <96> 499",8,86,1,1,0.833333333333333,1,NA,NA,NA,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3
"6462","461763443",4,0,2,2,2,2,1,2,3,9,1.20453095086152,51,0,"50-59","Female","Rheinland-Pfalz",1,"Married","No, I don't feel close to any religion",10,"Employee in low / medium position","No answer","2","6","Don't know","500 <96> 999",5,60,1,1,0.333333333333333,1,NA,NA,NA,4,3,4,4,4,3,3,4,4,3,3,3,3,4,3,4,2
"6465","474450543",4,0,1,1,1,1,1,2,2,4,0.934579439252336,28,1,"18-29","Female","Rheinland-Pfalz",0,"Single, without partner","No, I don't feel close to any religion",19,"Senior civil servant","No answer","2","7","6-10 kilometers","1 <96> 49",7,35,0.75,1,0,0.875,NA,NA,NA,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,1
"6470","493218442",4,0,2,2,1,3,2,2,3,7,0.773109243697479,59,0,"50-59","Female","Rheinland-Pfalz",1,"Married","Roman Catholic",15,"Employee in high position","2,500 to below 3,000 <80>","2","5","3-5 kilometers","50 <96> 249",5,1,0.75,0,0.666666666666667,0.75,NA,NA,NA,3,1,4,4,2,3,3,3,3,3,3,3,2,4,3,3,2
"6481","403006444",4,0,2,1,1,1,1,2,2,7,1.01307189542484,38,0,"30-39","Male","Rheinland-Pfalz",1,"Married","Roman Catholic",12,"Retired","2,500 to below 3,000 <80>","3","5","6-10 kilometers","1 <96> 49",3,0,0.5,0,0.333333333333333,0.25,NA,NA,NA,2,2,2,2,2,3,2,3,1,3,2,3,2,2,2,2,2
"6484","427114745",4,0,2,1,1,1,2,2,2,7,0.989795918367347,44,0,"40-49","Male","Rheinland-Pfalz",1,"Married","No answer",21,"Employee in high position","No answer","3","7","6-10 kilometers","1 <96> 49",7,0,0.375,0,0.166666666666667,0.625,NA,NA,NA,3,1,3,2,3,2,3,3,2,3,1,2,1,3,3,2,2
"6488","443201942",4,0,2,2,2,2,2,2,3,7,1.15094339622642,64,0,"60 and older","Male","Rheinland-Pfalz",1,"Married","No, I don't feel close to any religion",10,"Self-employed / freelancer","3,500 to below 4,000 <80>","2","6","11-20 kilometers","There are no refugees in my town",0,0,1,0,0.5,1,NA,NA,NA,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
"6492","477746044",4,0,1,1,1,2,1,1,2,9,0.980519480519481,19,1,"18-29","Male","Rheinland-Pfalz",1,"Single, without partner","Roman Catholic",13,"In schooling / vocational training, student","No answer","3","5","11-20 kilometers","1 <96> 49",5,0,0.25,0,0.166666666666667,0,NA,NA,NA,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2
"6494","463843146",4,0,1,2,2,2,2,2,2,9,1.12571428571429,69,0,"60 and older","Female","Rheinland-Pfalz",1,"Married","Roman Catholic",13,"Retired","2,500 to below 3,000 <80>","2","8","11-20 kilometers","1 <96> 49",5,41,0.875,1,0.333333333333333,0.875,NA,NA,NA,3,2,4,4,4,3,4,3,3,4,3,3,4,4,3,1,3
"6498","401293940",4,0,1,1,1,1,1,1,1,8,0.914817465998568,72,1,"60 and older","Female","Rheinland-Pfalz",1,"Divorced / separated","Protestant Free Church",14,"Retired","5,000 or more <80>","5","8","11-20 kilometers","1000 and more",5,0,0.75,0,0.333333333333333,0.375,NA,NA,NA,3,2,2,1,3,1,2,3,1,2,2,2,4,2,2,1,4
"6500","404898844",4,0,1,1,1,1,1,1,1,8,1.05882352941176,52,1,"50-59","Female","Rheinland-Pfalz",1,"Single, without partner","Roman Catholic",16,"Employee in low / medium position","4,500 to below 5,000 <80>","3","7","21-50 kilometers","1 <96> 49",3,0,0.75,0,0,0.375,NA,NA,NA,3,3,2,2,3,2,2,2,3,2,2,2,2,3,2,3,3
"6511","467364242",4,0,1,1,1,1,1,1,2,10,1.20828474651563,29,0,"18-29","Female","Rheinland-Pfalz",1,"Married","Christian, but not close to a particular religious community",24,"Employee in low / medium position","3,500 to below 4,000 <80>","2","7","Don't know","500 <96> 999",3,0,0,0,0,0.125,NA,NA,NA,2,1,2,2,2,2,3,2,3,2,3,2,2,3,3,2,1
"6516","453488643",4,0,1,1,1,1,1,2,2,8,1.20828474651563,64,1,"60 and older","Female","Rheinland-Pfalz",1,"Divorced / separated","No, I don't feel close to any religion",15,"Retired","2,500 to below 3,000 <80>","1","8","Don't know","500 <96> 999",3,0,0.125,0,0.166666666666667,0,NA,NA,NA,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2
"6517","451200342",4,0,2,1,1,3,1,1,2,4,1.20828474651563,26,1,"18-29","Male","Rheinland-Pfalz",1,"Single, without partner","Christian, but not close to a particular religious community",19,"In schooling / vocational training, student","2,000 to below 2,500 <80>","3","4","3-5 kilometers","500 <96> 999",5,20,0.125,0.333333333333333,0.166666666666667,0.125,NA,NA,NA,2,2,3,1,1,2,2,2,3,2,2,2,3,4,2,3,2
"6519","474264741",4,0,1,1,1,1,1,1,1,7,1.20828474651563,30,0,"18-29","Male","Rheinland-Pfalz",1,"With partner, living together","No, I don't feel close to any religion",21,"In schooling / vocational training, student","1,000 to below 1,500 <80>","2","7","6-10 kilometers","There are no refugees in my town",2,0,0,0,0,0,NA,NA,NA,2,2,1,1,2,2,1,1,1,2,1,2,1,3,1,1,1
"6522","441620846",4,0,1,1,1,2,1,1,1,9,0.922066920796273,25,0,"18-29","Female","Rheinland-Pfalz",1,"With partner, not living together","Protestant",13,"In schooling / vocational training, student","500 to below 1,000 <80>","3","7","11-20 kilometers","250 <96> 499",3,0,0.25,0,0,0,NA,NA,NA,2,2,1,1,1,1,1,1,3,3,1,1,3,3,3,3,1
"6524","487968743",4,0,3,2,2,2,2,2,3,6,0.922066920796273,48,0,"40-49","Male","Rheinland-Pfalz",1,"With partner, living together","Protestant",15,"Skilled worker","2,500 to below 3,000 <80>","2","5","21-50 kilometers","500 <96> 999",7,71,1,1,0.333333333333333,0.875,NA,NA,NA,4,2,4,4,3,4,3,4,4,4,4,3,4,4,4,4,2
"6528","443001749",4,0,1,2,1,1,1,3,4,9,1.04228253760628,70,0,"60 and older","Female","Rheinland-Pfalz",1,"Married","Protestant",11,"Retired","2,000 to below 2,500 <80>","2","7","6-10 kilometers","50 <96> 249",5,15,1,1,0.166666666666667,1,NA,NA,NA,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2
"6531","471081547",4,0,2,1,1,2,1,1,2,7,1.04228253760628,68,0,"60 and older","Female","Rheinland-Pfalz",1,"With partner, not living together","Christian, but not close to a particular religious community",12,"Retired","1,000 to below 1,500 <80>","1","3","Less than 3 kilometer","1000 and more",6,50,0.75,0.666666666666667,0.5,0.875,NA,NA,NA,4,1,4,4,3,3,4,3,4,3,3,2,2,4,4,4,1
"6536","494333741",4,0,1,2,1,1,1,2,2,7,1.04228253760628,38,1,"30-39","Male","Rheinland-Pfalz",1,"Single, without partner","Roman Catholic",10,"Employee in low / medium position","3,000 to below 3,500 <80>","1","6","Less than 3 kilometer","1000 and more",3,0,0.75,0.333333333333333,0.333333333333333,0.625,NA,NA,NA,4,3,2,2,3,2,4,4,3,2,3,2,2,3,3,3,3
"6537","481714942",4,0,1,1,1,1,1,1,2,8,1.04228253760628,27,0,"18-29","Male","Rheinland-Pfalz",1,"With partner, living together","No, I don't feel close to any religion",16,"Employee in low / medium position","3,000 to below 3,500 <80>","2","7","3-5 kilometers","250 <96> 499",3,0,0.375,0,0.666666666666667,0.25,NA,NA,NA,3,2,2,1,2,3,2,2,3,3,2,3,2,3,2,2,2
"6547","471517643",4,0,1,1,1,1,1,1,1,7,1.04228253760628,19,0,"18-29","Female","Rheinland-Pfalz",0,"With partner, not living together","Roman Catholic",11,"In schooling / vocational training, student","No answer","3","6","3-5 kilometers","1000 and more",3,0,0.125,0,0.333333333333333,0.125,NA,NA,NA,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2,1
"6548","417557341",4,0,2,1,1,2,1,2,3,6,1.04228253760628,41,1,"40-49","Female","Rheinland-Pfalz",1,"Single, without partner","Protestant",13,"Employee in low / medium position","1,000 to below 1,500 <80>","1","2","3-5 kilometers","50 <96> 249",5,30,0.75,0.666666666666667,0,1,NA,NA,NA,3,4,4,4,4,4,3,3,4,4,4,1,3,3,4,3,2
"6552","467709845",4,0,1,1,1,1,1,2,2,8,1.04228253760628,46,0,"40-49","Female","Rheinland-Pfalz",1,"Married","Roman Catholic",11,"Employee in low / medium position","No answer","3","8","11-20 kilometers","50 <96> 249",5,1,0.125,0,0.5,0,NA,NA,NA,1,2,1,1,1,2,1,1,1,2,1,1,3,3,3,4,1
"6557","443777840",4,0,2,1,1,2,1,2,2,5,1.04228253760628,56,0,"50-59","Male","Rheinland-Pfalz",1,"Married","Protestant",13,"Retired","1,000 to below 1,500 <80>","2","4","Don't know","250 <96> 499",5,0,0.625,0,0.333333333333333,0.625,NA,NA,NA,3,3,3,3,3,2,2,2,3,2,1,2,3,3,3,3,1
"6561","443041441",4,0,3,3,3,1,3,4,4,4,1.04228253760628,47,1,"40-49","Female","Rheinland-Pfalz",1,"Single, without partner","No, I don't feel close to any religion",13,"Employee in low / medium position","No answer","1","6","Less than 3 kilometer","500 <96> 999",3,0,1,0.666666666666667,0.333333333333333,0.625,NA,NA,NA,1,1,3,3,3,2,3,3,4,2,3,2,3,3,4,4,2
"6565","427105045",4,0,1,1,1,1,1,1,1,7,0.956669287754004,22,1,"18-29","Female","Rheinland-Pfalz",1,"Single, without partner","Protestant Free Church",16,"In schooling / vocational training, student","below 500 <80>","1","4","3-5 kilometers","500 <96> 999",3,0,0.5,0,0.5,0.25,NA,NA,NA,2,2,2,3,2,3,2,2,3,2,2,2,3,4,2,3,3
"6567","427420645",4,0,2,2,1,1,1,2,2,7,0.956669287754004,27,0,"18-29","Male","Rheinland-Pfalz",1,"With partner, not living together","No, I don't feel close to any religion",17,"Employee in low / medium position","1,500 to below 2,000 <80>","1","7","3-5 kilometers","250 <96> 499",4,0,0.25,0,0,0.25,NA,NA,NA,2,2,3,2,2,2,2,3,2,2,2,2,2,3,3,2,1
"6569","491180144",4,0,1,1,1,1,1,1,1,8,0.956669287754004,29,0,"18-29","Male","Rheinland-Pfalz",1,"With partner, living together","No, I don't feel close to any religion",22,"In schooling / vocational training, student","500 to below 1,000 <80>","2","7","3-5 kilometers","1000 and more",3,1,0,0,0.5,0.125,NA,NA,NA,2,2,1,1,3,1,1,1,2,2,1,2,3,1,2,2,1
"6570","493893243",4,0,1,1,1,1,1,1,1,8,0.956669287754004,67,1,"60 and older","Male","Rheinland-Pfalz",1,"Divorced / separated","Christian, but not close to a particular religious community",8,"Retired","1,000 to below 1,500 <80>","1","6","3-5 kilometers","250 <96> 499",1,0,0.375,0,0.333333333333333,0.125,NA,NA,NA,2,1,2,1,1,2,1,3,3,1,1,1,3,4,3,3,1
"6574","427715448",4,0,4,4,4,4,4,4,4,7,0.956669287754004,23,1,"18-29","Female","Rheinland-Pfalz",1,"Single, without partner","Christian, but not close to a particular religious community",NA,"Employee in low / medium position","4,500 to below 5,000 <80>","3","7","Less than 3 kilometer","500 <96> 999",9,94,1,1,0.5,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
"6575","434208045",4,0,1,2,1,1,1,2,2,3,0.956669287754004,78,1,"60 and older","Female","Rheinland-Pfalz",1,"Single, without partner","Protestant",15,"Retired","1,500 to below 2,000 <80>","1","5","Less than 3 kilometer","1000 and more",3,0,0.25,0.333333333333333,0.833333333333333,0.5,NA,NA,NA,3,1,2,2,3,2,3,3,3,2,3,2,2,3,4,2,3
"6576","423208843",4,0,2,2,1,2,2,2,2,8,0.956669287754004,49,0,"40-49","Female","Rheinland-Pfalz",1,"Married","Protestant",19,"Employee in high position","5,000 or more <80>","2","8","Don't know","50 <96> 249",6,9,0.875,0.666666666666667,0.166666666666667,0.875,NA,NA,NA,4,3,3,3,3,2,3,3,3,3,2,3,2,3,3,2,2
"6584","457909649",4,0,2,1,1,2,1,2,2,9,0.956669287754004,24,0,"18-29","Female","Rheinland-Pfalz",1,"With partner, not living together","No, I don't feel close to any religion",17,"In schooling / vocational training, student","No answer","3","3","Don't know","1000 and more",2,0,0,0,0,0,NA,NA,NA,2,2,2,2,2,2,2,1,3,3,2,2,3,2,3,2,1
"6585","413968742",4,0,1,1,1,2,1,1,1,2,0.956669287754004,26,1,"18-29","Female","Rheinland-Pfalz",1,"Single, without partner","Christian, but not close to a particular religious community",19,"Employee in high position","2,500 to below 3,000 <80>","3","7","21-50 kilometers","50 <96> 249",4,0,0.125,0,0,0.25,NA,NA,NA,2,3,2,1,3,2,2,1,3,2,2,2,2,3,3,2,1
"6589","403777547",4,0,1,4,2,1,1,3,3,6,0.956669287754004,51,0,"50-59","Female","Rheinland-Pfalz",1,"Married","Christian, but not close to a particular religious community",12,"Employee in low / medium position","2,000 to below 2,500 <80>","3","6","3-5 kilometers","50 <96> 249",5,49,0.75,0.666666666666667,0.166666666666667,0.75,NA,NA,NA,3,2,4,4,3,2,3,3,3,2,2,2,2,4,3,3,3
"6594","497414645",4,0,1,1,1,1,1,1,1,8,0.956669287754004,30,1,"18-29","Female","Rheinland-Pfalz",1,"Single, without partner","Protestant",23,"Employee in low / medium position","1,000 to below 1,500 <80>","1","7","3-5 kilometers","50 <96> 249",7,0,0.125,0,0,0.125,NA,NA,NA,2,2,1,1,1,3,1,1,1,4,1,2,1,3,1,1,1
"6597","423429146",4,0,1,1,1,2,1,2,2,8,0.956669287754004,32,1,"30-39","Female","Rheinland-Pfalz",1,"Single, without partner","Other Christian",15,"Employee in low / medium position","1,500 to below 2,000 <80>","1","5","Less than 3 kilometer","50 <96> 249",5,0,0.125,0,0.333333333333333,0.375,NA,NA,NA,2,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2
"6604","424467646",4,0,1,1,1,1,1,1,1,3,0.956669287754004,47,0,"40-49","Male","Rheinland-Pfalz",1,"With partner, living together","No, I don't feel close to any religion",17,"Self-employed / freelancer","3,000 to below 3,500 <80>","2","4","Don't know","1 <96> 49",2,0,0.125,0,0.333333333333333,0.125,NA,NA,NA,2,2,1,1,3,1,2,1,3,1,2,1,3,2,4,3,1
"6621","483787941",4,0,1,1,1,1,1,1,1,9,1.05347338266889,51,1,"50-59","Female","Rheinland-Pfalz",1,"Divorced / separated","Roman Catholic",18,"Employee in high position","2,500 to below 3,000 <80>","1","7","21-50 kilometers","250 <96> 499",5,0,0.25,0,0.833333333333333,0,NA,NA,NA,2,2,1,1,2,2,2,1,3,2,1,2,1,4,4,3,1
"6624","493668742",4,0,2,1,1,1,1,1,1,2,1.05347338266889,30,0,"18-29","Male","Rheinland-Pfalz",1,"With partner, not living together","No, I don't feel close to any religion",19,"Senior civil servant","3,000 to below 3,500 <80>","1","6","Less than 3 kilometer","500 <96> 999",4,0,0.375,0.666666666666667,0.833333333333333,0.375,NA,NA,NA,2,1,2,1,3,1,3,3,3,1,1,1,3,4,3,3,1
"6626","433387546",4,0,1,1,1,1,1,1,1,5,1.06073007038795,54,0,"50-59","Female","Rheinland-Pfalz",1,"With partner, not living together","Christian, but not close to a particular religious community",13,"Employee in high position","2,000 to below 2,500 <80>","1","7","Don't know","500 <96> 999",5,70,0.875,1,0.5,1,NA,NA,NA,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,4,2
"6628","413894941",4,0,2,2,2,2,2,4,4,5,1.06073007038795,45,0,"40-49","Male","Rheinland-Pfalz",1,"With partner, living together","Roman Catholic",3,"Unemployed / seeking work","1,500 to below 2,000 <80>","2","5","3-5 kilometers","500 <96> 999",5,59,1,0.666666666666667,0.5,1,NA,NA,NA,4,4,4,4,4,3,4,4,4,3,4,3,4,3,2,3,3
"6629","497228647",4,0,3,4,2,2,3,2,4,5,1.06073007038795,25,1,"18-29","Male","Rheinland-Pfalz",1,"Single, without partner","Protestant",8,"Unemployed / seeking work","2,000 to below 2,500 <80>","8","7","6-10 kilometers","1 <96> 49",8,59,0.625,0.666666666666667,0.333333333333333,0.75,NA,NA,NA,2,4,3,3,3,3,2,3,3,3,3,3,4,1,3,3,2
"6636","454837247",4,0,2,1,1,3,1,1,2,2,1.02281368821293,59,0,"50-59","Male","Rheinland-Pfalz",1,"Married","Protestant",23,"Employee in high position","3,000 to below 3,500 <80>","2","4","Less than 3 kilometer","250 <96> 499",7,2,0.75,0.666666666666667,0.5,0.75,NA,NA,NA,4,2,4,4,4,3,3,2,4,3,3,2,4,4,4,3,4
"6640","471157247",4,0,4,4,4,1,4,4,4,5,1.06108226291336,22,1,"18-29","Male","Rheinland-Pfalz",1,"Single, without partner","Protestant",12,"In schooling / vocational training, student","4,000 to below 4,500 <80>","3","2","6-10 kilometers","1 <96> 49",0,0,0.875,0.666666666666667,0.5,0.75,NA,NA,NA,4,1,4,4,4,1,4,4,4,1,4,3,4,4,4,4,1
"6644","437772941",4,0,1,1,1,1,1,1,2,7,1.06108226291336,21,0,"18-29","Female","Rheinland-Pfalz",1,"With partner, not living together","Christian, but not close to a particular religious community",16,"In schooling / vocational training, student","2,000 to below 2,500 <80>","3","6","Less than 3 kilometer","500 <96> 999",3,0,0,0,0.333333333333333,0.375,NA,NA,NA,3,1,2,3,3,2,2,2,4,2,2,1,3,4,3,4,2
